number,course_id,cat_num,1s,2s,3s,4s,5s
JAPNHIST 203,13251,160510,0,0,0,2,1
JAPNLIT 270,871,126923,0,0,0,1,1
KOREAN 120A,878,117220,0,0,1,5,3
KOREAN 130A,880,111235,1,1,2,2,5
KOREAN 140A,882,116633,0,0,1,1,0
KOREAN 150A,884,115517,0,0,0,0,1
KOREAN BA,873,124296,0,0,2,7,9
KOREAN BX,875,114383,0,0,0,3,1
KORHIST 115,889,108233,0,0,1,1,4
KORHIST 253,896,119686,0,0,0,0,7
MANCHU 120A,907,112682,0,0,0,0,1
UYGHUR A,916,124106,0,0,0,2,1
VIETNAM 120A,923,116268,0,0,0,0,1
VIETNAM 130A,925,116271,0,0,1,0,0
VIETNAM BA,921,116266,0,1,0,2,3
ECON 1017,958,119951,2,2,18,62,113
ECON 1018,959,122655,2,7,19,17,8
ECON 1034,13299,160360,0,2,1,3,1
ECON 1053,13246,160763,2,5,2,9,5
ECON 10a,930,113326,25,91,223,205,62
ECON 1126,969,113637,0,0,0,8,3
ECON 1400,12951,107821,0,11,27,59,32
ECON 1415,981,107613,0,0,1,2,1
ECON 1432,985,127519,0,0,2,7,13
ECON 1490,989,125835,0,2,10,14,4
ECON 1535,992,111749,0,1,5,11,7
ECON 1545,995,111477,0,0,1,6,10
ECON 1723,1000,111105,2,0,11,22,21
ECON 1776,1003,125944,0,5,18,30,11
ECON 2001A,1009,120245,0,0,0,1,1
ECON 2010A,1011,124134,0,1,4,12,5
ECON 2010C,1013,111213,0,0,2,12,10
ECON 2020A,1015,112942,0,0,4,9,10
ECON 2035,12267,156371,1,0,1,4,2
ECON 2060A,1026,110708,0,0,3,2,1
ECON 2082,1029,108965,0,0,0,1,4
ECON 2087HFRA,1031,126663,0,0,0,2,1
ECON 2098,12765,156616,0,0,2,5,16
ECON 2099,12994,110312,1,0,1,9,27
ECON 2110,1034,120668,2,9,13,8,2
ECON 2140,1036,120662,0,1,1,4,1
ECON 2142,1037,113904,0,0,0,3,2
ECON 2325,1042,126819,0,0,0,2,5
ECON 2339RA,1047,123105,0,0,0,0,1
ECON 2395,12270,156372,0,1,3,2,4
ECON 2410,1054,113835,0,1,0,1,2
ECON 2412A,1055,126666,0,0,1,7,6
ECON 2450A,1060,110660,1,2,7,4,0
ECON 2530A,1066,113995,0,0,0,0,5
ECON 2610,1070,113404,0,0,1,1,4
ECON 2723,1077,111998,0,0,1,2,7
ECON 2770HFA,1082,115030,0,0,0,2,1
ECON 2810A,1083,114301,0,2,2,8,19
ECON 3460C,1100,115494,0,0,0,0,5
ECON 980O,13265,160356,0,0,2,4,5
ECON 980P,12954,110067,0,0,0,3,5
ECON 980X,937,108892,0,0,0,1,7
ECON 980Y,13112,160328,2,5,3,3,0
ECON 985LA,947,109235,0,0,0,2,7
ECON 985PA,951,109239,0,0,3,6,1
ECON 985QA,12799,156648,0,0,0,2,5
ECON 985RA,13093,160584,0,0,0,2,7
ECON 985SA,13132,160585,0,0,0,2,5
ECON 985TA,13346,160589,0,0,2,3,4
ECON 985UA,13012,160587,0,0,1,2,6
ENG-SCI 110,1330,125325,0,0,2,0,0
ENG-SCI 125,1333,144157,0,0,2,12,13
ENG-SCI 135,1335,107397,0,1,2,2,5
ENG-SCI 137,12286,156215,10,13,2,3,1
ENG-SCI 139,1336,118939,1,1,7,3,8
ENG-SCI 158,12288,156548,0,0,3,8,2
ENG-SCI 160,13074,160452,0,0,0,0,5
ENG-SCI 163,10732,109684,0,0,0,1,7
ENG-SCI 173,1345,119048,0,0,7,8,9
ENG-SCI 176,1347,127589,0,1,3,3,1
ENG-SCI 181,1348,135598,6,15,15,14,4
ENG-SCI 190,1350,143870,4,3,3,2,0
ENG-SCI 21,1321,128317,1,1,2,7,3
ENG-SCI 220,1360,146772,0,2,5,3,7
ENG-SCI 222,1362,114808,0,0,2,2,0
ENG-SCI 239,1372,118942,0,0,0,5,1
ENG-SCI 240,1373,131521,0,0,1,5,4
ENG-SCI 250,1379,119057,0,1,1,1,2
ENG-SCI 254,13285,160448,0,0,1,0,3
ENG-SCI 256,12834,156726,0,0,0,1,0
ENG-SCI 263,13377,123682,0,0,0,2,2
ENG-SCI 267,1388,124746,0,0,0,1,3
ENG-SCI 276,1396,127590,0,1,1,1,0
ENG-SCI 291,12291,156219,0,0,0,1,0
ENG-SCI 294HFRA,13118,160593,0,0,1,3,3
ENG-SCI 298R,10588,107995,0,0,0,6,0
ENG-SCI 50,1322,140008,6,6,24,23,14
ENG-SCI 53,1324,122339,2,7,15,10,5
ENGLISH 102H,13007,156063,0,1,3,3,4
ENGLISH 131,1527,146534,0,0,0,0,13
ENGLISH 144M,13334,159662,0,0,0,0,2
ENGLISH 145A,12307,146676,0,0,4,12,18
ENGLISH 160W,1505,146540,1,2,13,33,37
ENGLISH 179B,13416,159665,0,0,0,6,10
ENGLISH 180C,13108,159664,0,0,0,3,5
ENGLISH 182,1537,123487,0,2,5,23,30
ENGLISH 190C,13350,160947,0,0,0,0,5
ENGLISH 210,11617,146583,0,0,1,2,3
ENGLISH 259,1547,123476,0,0,0,0,5
ENGLISH 267Y,12980,160006,0,0,0,1,4
ENGLISH 291C,13233,160007,0,0,2,4,1
ENGLISH 298C,12318,130908,0,0,0,2,7
ENGLISH 350,5294,123135,0,0,0,2,0
ENGLISH 44,12293,156062,3,1,4,4,5
ENGLISH 50,11589,146674,0,1,10,14,13
ENGLISH 54,10737,146552,0,1,4,17,11
ENGLISH 60,1486,146555,1,1,1,6,7
ENGLISH 90AU,13230,159615,0,0,0,0,6
ENGLISH 90HV,12301,156343,0,0,0,0,3
ENGLISH 90SR,13244,160004,0,0,0,3,11
ENGLISH 90WW,13351,160948,0,0,0,2,8
ENGLISH CHCR,1470,130000,0,0,0,0,7
ENGLISH CSSR,13904,160960,0,0,1,0,5
ENGLISH CTR,1477,130119,0,0,0,2,5
ESPP 77,10786,109882,0,3,13,23,8
ESPP 90J,1571,122678,0,0,1,3,5
ESPP 90P,1573,126892,0,1,0,5,8
ESPP 90X,12818,156676,0,0,2,5,7
EXPOS 10,1597,118262,2,3,9,51,54
FOLKMYTH 128,1752,122553,0,2,6,16,29
FOLKMYTH 153,12351,156464,0,0,0,4,0
FOLKMYTH 90S,11428,110287,0,0,0,2,7
FOLKMYTH 98A,1756,115032,0,0,0,3,0
FRSEMR 21D,13305,159728,0,0,0,0,3
FRSEMR 21H,13329,159722,0,0,2,2,9
FRSEMR 21R,13116,159830,0,0,0,3,7
FRSEMR 21V,10792,109627,0,0,0,2,9
FRSEMR 21Z,13024,159833,0,1,5,0,1
FRSEMR 22M,1776,123659,0,2,4,5,3
FRSEMR 22R,13302,160118,0,3,1,3,2
FRSEMR 22V,13287,160194,0,0,5,2,3
FRSEMR 23D,13290,160201,0,0,0,4,6
FRSEMR 23H,13291,160215,0,0,0,4,3
FRSEMR 23I,13111,160219,0,0,0,2,8
FRSEMR 23M,1783,125226,0,2,5,2,2
FRSEMR 23P,5298,109319,0,1,0,2,11
FRSEMR 23Y,12950,109575,0,1,0,2,8
FRSEMR 24E,1787,118807,0,1,0,4,6
FRSEMR 24G,1788,127976,0,0,0,2,10
FRSEMR 24N,1790,119619,0,0,3,2,6
FRSEMR 24P,1791,128119,0,0,2,2,7
FRSEMR 24Q,11445,110305,0,0,2,4,6
FRSEMR 25K,1798,120746,0,1,1,6,5
FRSEMR 25O,1800,108555,1,0,2,7,4
FRSEMR 25P,1801,120755,0,0,0,3,6
FRSEMR 25Q,1802,108574,1,3,1,4,1
FRSEMR 25X,1806,108257,0,0,2,3,10
FRSEMR 26F,1808,107340,0,0,4,2,4
FRSEMR 26V,1813,125286,0,0,0,1,8
FRSEMR 26Z,1815,125970,0,1,3,5,2
FRSEMR 27I,1818,108829,0,0,1,6,6
FRSEMR 27J,12873,156929,0,0,1,2,4
FRSEMR 30C,13057,159725,0,1,0,4,5
FRSEMR 30D,13050,159721,0,0,1,1,3
FRSEMR 30F,13038,159724,0,4,3,5,0
FRSEMR 30G,1819,108261,0,0,1,5,3
FRSEMR 30H,13051,159726,0,1,2,4,2
FRSEMR 30Q,12359,110425,0,0,2,2,5
FRSEMR 30R,13080,159727,0,0,1,3,4
FRSEMR 30U,12874,156930,0,0,2,2,7
FRSEMR 31D,13023,159736,0,0,3,0,5
FRSEMR 31E,10801,109471,0,0,0,3,9
FRSEMR 31H,13045,159737,0,0,2,7,2
FRSEMR 31J,1823,121901,0,0,1,1,0
FRSEMR 31L,13053,159738,0,0,0,3,5
FRSEMR 31N,1824,121903,0,0,2,6,3
FRSEMR 31P,10803,109474,0,0,3,4,6
FRSEMR 32C,13286,159734,0,0,2,4,2
FRSEMR 32F,13037,159797,0,0,1,0,4
FRSEMR 32H,13027,159808,0,1,2,2,5
FRSEMR 33C,13104,159836,0,0,2,4,4
FRSEMR 33D,13061,159886,0,2,0,3,5
FRSEMR 33F,13205,159904,0,0,0,3,3
FRSEMR 33H,13136,160195,0,0,1,1,2
FRSEMR 34C,13332,160199,0,0,3,0,6
FRSEMR 34D,13110,160202,0,0,0,3,7
FRSEMR 34F,13301,160204,0,0,0,4,4
FRSEMR 34H,13231,160237,0,0,0,3,0
FRSEMR 34S,1832,108514,0,0,0,2,5
FRSEMR 34T,1833,125969,0,2,3,2,0
FRSEMR 34V,12365,156241,0,0,0,2,9
FRSEMR 34X,10812,117406,0,0,0,5,6
FRSEMR 35N,1836,126838,0,0,0,1,11
FRSEMR 37K,12370,156293,0,0,0,1,8
FRSEMR 37Y,1847,156178,0,0,1,2,6
FRSEMR 38I,11675,123725,0,0,0,3,7
FRSEMR 40L,12377,110427,0,0,1,5,6
FRSEMR 41D,13131,159832,0,0,4,4,1
FRSEMR 41E,10838,109475,0,0,0,1,10
FRSEMR 41F,13262,159806,1,1,3,4,1
FRSEMR 41H,13075,159831,0,0,2,1,1
FRSEMR 41J,12382,156421,0,0,3,2,6
FRSEMR 41P,1860,124777,0,1,0,3,9
FRSEMR 41R,13047,159837,0,2,5,3,0
FRSEMR 42H,13137,160203,1,1,2,5,3
FRSEMR 42U,1865,125124,0,1,0,5,5
FRSEMR 43H,13010,160231,0,0,0,0,10
FRSEMR 43M,1868,125718,0,0,2,3,8
FRSEMR 43W,1869,108515,0,0,3,3,1
FRSEMR 44G,1872,115417,0,4,4,3,2
FRSEMR 44T,1875,117263,0,0,2,5,8
FRSEMR 48E,1885,128123,0,1,3,2,4
FRSEMR 48K,1888,119622,0,0,0,4,5
FRSEMR 49N,1890,121907,0,0,0,3,5
FRSEMR 49Y,10850,120400,0,0,2,5,2
AESTHINT 13,1894,123834,1,2,5,20,15
AESTHINT 24,1902,110744,6,25,53,60,30
AESTHINT 33,1908,124912,0,0,5,12,6
AESTHINT 37,1912,126284,0,3,12,23,25
AESTHINT 39,1914,124661,1,1,8,10,10
AESTHINT 40,1915,126634,0,5,7,8,5
AESTHINT 42,1917,125749,2,4,8,18,6
AESTHINT 57,10852,109501,4,5,30,51,51
AESTHINT 64,1525,146214,0,1,3,8,13
CULTBLF 16,1933,125216,0,2,13,17,7
CULTBLF 22,1938,113501,3,4,10,9,11
CULTBLF 28,1944,126144,0,2,6,13,7
CULTBLF 30,1945,117020,1,15,41,67,43
CULTBLF 33,1948,126199,0,3,16,55,47
CULTBLF 39,1953,125055,1,6,37,108,84
CULTBLF 50,1963,127826,0,6,18,31,22
CULTBLF 57,10853,109543,0,1,6,10,10
CULTBLF 58,10854,109790,0,2,13,18,18
CULTBLF 62,152,112218,1,3,5,7,16
EMREAS 17,1974,112199,0,1,4,19,48
EMREAS 20,1977,125932,3,12,26,28,17
ETHRSON 28,1995,126834,0,7,13,41,33
ETHRSON 38,12390,110453,1,7,15,41,28
ETHRSON 39,12391,156035,2,7,55,187,198
ETHRSON 40,12936,159646,1,8,27,29,14
SCILIVSY 20S,13365,160737,0,0,0,0,2
SCILIVSY 22,2012,126635,3,3,5,9,10
SCILIVSY 26,12392,110382,1,4,9,16,13
SCIPHUNV 14,2016,118517,1,0,5,6,2
SCIPHUNV 18,2019,121960,0,1,0,1,0
SCIPHUNV 20,2021,126148,0,0,4,16,20
SCIPHUNV 21,2022,114190,3,4,5,3,2
SCIPHUNV 27,2027,126638,6,15,54,82,48
SCIPHUNV 29,2029,126633,5,10,13,40,24
SOCWORLD 12,2031,142451,0,3,2,6,4
SOCWORLD 14,2033,125049,1,6,19,42,42
SOCWORLD 25,2040,124127,0,13,51,107,100
SOCWORLD 30,2045,112754,1,1,11,6,9
SOCWORLD 33,2047,117529,0,3,12,21,13
SOCWORLD 34,2048,118290,0,2,18,26,11
SOCWORLD 41,2054,113789,0,3,9,11,24
SOCWORLD 42,2055,126705,1,2,6,10,4
SOCWORLD 47,2060,107464,3,4,22,16,10
SOCWORLD 54,5112,126908,0,0,2,12,24
US-WORLD 24,2073,122320,0,3,6,18,29
US-WORLD 36,2083,107712,1,1,0,15,57
US-WORLD 38,2084,108359,1,5,13,11,12
US-WORLD 39,10858,109544,0,0,4,10,51
GERMAN 101,13280,159603,0,0,0,1,6
GERMAN 147,2105,115710,0,0,1,3,11
GERMAN 182,2112,125709,0,3,1,3,2
GERMAN 200,13409,135718,0,0,1,4,1
GERMAN 236,13062,159641,0,0,1,3,1
GERMAN 243,13090,159642,0,0,1,0,5
GERMAN 61,2092,122031,0,1,0,8,8
GERMAN AA,2085,113802,0,2,1,23,20
GERMAN AX,2086,120599,0,0,0,3,6
GERMAN CA,12987,112920,0,0,2,4,11
SCAND 160A,2137,118050,0,0,2,3,5
SWEDISH AA,2141,121412,0,0,2,0,3
SWEDISH BA,2143,112472,0,0,0,0,1
GHHP 60,2146,107669,0,0,1,3,28
GOV 1008,2197,122850,1,2,3,1,0
GOV 1010,11359,119479,0,0,2,4,9
GOV 1019,2200,125331,0,0,0,1,2
GOV 1052,2202,123540,0,0,0,2,3
GOV 1060,2203,114754,0,0,4,8,12
GOV 1171,2215,114770,0,0,0,6,4
GOV 1219,13126,159678,7,11,14,9,3
GOV 1243,2219,111162,0,0,2,8,8
GOV 1280,2222,110893,0,0,0,6,18
GOV 1292,10892,109554,0,0,1,6,4
GOV 1300,5309,124447,0,2,11,13,11
GOV 1368,2229,121728,1,3,0,8,4
GOV 1510,2231,128024,0,6,27,77,122
GOV 1540,2234,114432,0,5,11,35,44
GOV 1740,2237,118526,0,5,13,36,30
GOV 1780,2240,111906,0,0,3,10,13
GOV 1796,2243,113210,0,1,1,2,6
GOV 1982,2244,111556,0,0,1,8,13
GOV 20,2150,117853,2,7,17,34,16
GOV 2000,2246,118414,0,0,8,12,7
GOV 2002,2248,111530,0,0,2,7,8
GOV 2005,2249,110953,1,2,4,2,3
GOV 2010,2253,121388,0,0,0,2,0
GOV 2022,13114,160405,0,0,0,0,3
GOV 2034,2256,124836,0,0,0,1,6
GOV 2088,2260,123542,0,0,1,8,2
GOV 2148,2270,114710,0,0,1,0,3
GOV 2176,2273,124426,0,1,0,2,4
GOV 2340A,2281,128283,1,1,3,3,1
GOV 2340C,13127,159875,0,0,2,3,0
GOV 2474,2286,128008,0,0,0,1,1
GOV 2710,2291,123375,0,0,0,3,4
GOV 2830,12418,156510,0,0,0,1,4
GOV 30,2151,111813,8,10,49,74,33
GOV 3001,2301,127060,0,4,8,3,0
GOV 3005A,2303,107770,0,0,1,0,3
GOV 3100A,2308,127455,0,0,0,1,1
GOV 94AM,13052,159826,0,0,1,3,3
GOV 94AO,13267,159825,0,0,1,3,7
GOV 94AP,13086,160372,0,0,0,2,5
GOV 94CA,12406,156441,0,0,0,2,8
GOV 94CI,13297,160335,0,0,0,1,4
GOV 94HA,12408,156493,0,0,2,3,6
GOV 94LG,10880,109736,0,0,0,2,8
GOV 94NL,12411,156488,0,2,0,0,3
GOV 94OF,2182,128009,0,0,0,5,7
GOV 94PY,10881,109733,0,0,2,0,10
GOV 94XY,12414,156443,0,0,1,5,6
HLTHPOL 2000A,2309,113988,0,0,2,4,2
HLTHPOL 3050,10904,110065,0,1,1,1,0
HIST 1013,13382,159559,0,0,2,3,6
HIST 1042,13043,160573,1,2,1,4,2
HIST 1047,13067,160241,0,0,0,5,4
HIST 1063,2458,113018,2,2,6,8,5
HIST 1068,12997,110511,0,0,9,13,14
HIST 1270,2406,124506,0,0,1,6,4
HIST 1300,2411,119533,1,7,9,23,9
HIST 13C,13089,159640,0,0,1,2,3
HIST 13D,13376,159592,0,0,0,3,3
HIST 13G,13311,160572,0,0,0,2,5
HIST 1410,2424,125527,0,0,0,4,11
HIST 1513,2436,108533,0,0,7,19,30
HIST 1878B,2452,148158,0,1,1,4,7
HIST 1880,13034,160207,0,0,2,6,12
HIST 1911,2454,107925,0,0,0,0,7
HIST 1914,13121,159654,0,0,1,1,2
HIST 1918,2341,124512,0,0,0,1,0
HIST 1928,13135,160401,0,0,0,3,1
HIST 1930,13415,159656,0,0,0,0,4
HIST 1934,13407,159591,0,0,0,1,0
HIST 1938,13419,159562,0,1,0,2,4
HIST 1973,13239,159878,0,0,0,0,2
HIST 1974,13296,160413,0,0,1,4,2
HIST 1993,12444,156564,0,0,0,0,2
HIST 1998,13076,160238,0,0,0,2,4
HIST 2055,2465,114862,0,0,0,0,1
HIST 2112,2469,119167,0,0,0,0,4
HIST 2260,2474,121634,0,0,0,2,2
HIST 2320A,2480,127616,0,0,0,1,1
HIST 2321,2481,123047,0,0,0,2,6
HIST 2424,13410,159681,0,0,0,1,1
HIST 2462,2495,112069,0,0,0,1,8
HIST 2463,2496,122157,0,0,0,0,2
HIST 2475,10954,109873,0,0,0,0,1
HIST 2510,13133,160127,0,0,0,1,7
HIST 2638,13369,159563,0,0,0,5,5
HIST 2653,2504,124013,0,0,2,5,4
HIST 2707,13381,159554,0,0,0,1,4
HIST 2886,2511,113048,0,0,0,0,2
HIST 2919A,13107,160050,0,0,0,2,3
HIST 2968,2518,124297,0,2,1,4,3
HIST 3900,2521,110673,0,0,2,5,9
HIST 3920A,2522,125097,0,0,2,6,0
HIST 60Q,13289,160189,0,0,0,2,7
HIST 60U,13020,160190,0,0,0,0,3
HIST 79E,2346,125503,1,0,0,2,8
HIST 84H,2371,123222,0,0,2,6,5
HIST 89H,2384,108495,0,0,3,3,13
HIST-LIT 90AV,10960,109640,0,0,1,1,3
HIST-LIT 90BK,13122,159785,0,0,1,8,5
HIST-LIT 90BL,13046,159787,0,0,3,0,4
HIST-LIT 90BO,13266,159790,0,1,0,3,6
HIST-LIT 90BP,13073,159791,0,0,0,4,2
HIST-LIT 90BQ,13120,159792,0,0,2,1,3
HIST-LIT 90BX,13031,160727,0,2,0,3,7
HIST-LIT 90BY,13399,160728,0,0,2,4,5
HIST-LIT 90BZ,12953,160729,0,0,0,1,4
HIST-LIT 90CA,13145,160730,0,0,0,2,2
HIST-LIT 90CD,13916,160968,0,0,0,0,2
HIST-LIT 90L,2533,124703,0,0,0,5,11
HAA 150V,13056,160561,0,1,0,4,4
HAA 157K,13343,159977,0,1,1,3,5
HAA 15D,13260,160560,0,0,1,5,15
HAA 173G,13403,159687,0,0,0,2,9
HAA 177P,13404,159916,0,0,0,0,9
HAA 179X,11412,110270,0,0,0,1,4
HAA 17V,13315,160563,0,0,5,5,8
HAA 188V,13094,159913,0,2,1,2,0
HAA 18S,10968,109835,0,0,0,0,3
HAA 192M,13203,159683,0,0,0,0,5
HAA 199N,13113,159982,0,0,1,0,4
HAA 223M,13248,159980,0,0,0,4,3
HAA 285M,10986,109836,0,0,0,1,3
HAA 310A,2632,122674,0,0,1,3,5
HISTSCI 100,2639,123398,0,3,9,30,20
HISTSCI 115,12473,156531,0,0,0,3,3
HISTSCI 141V,13082,160367,0,0,1,4,6
HISTSCI 144,13018,159730,0,0,0,6,3
HISTSCI 146V,12477,156290,0,1,0,8,4
HISTSCI 149V,10994,109847,0,5,10,10,2
HISTSCI 166,2666,109003,0,0,0,1,1
HISTSCI 179,10999,109859,0,0,0,6,8
HISTSCI 180,2669,124589,0,1,1,6,6
HISTSCI 181,13123,160334,0,0,1,11,11
HISTSCI 192,13325,160332,0,0,6,12,19
HISTSCI 194V,13134,160191,0,0,2,2,5
HISTSCI 200,2677,107754,0,0,0,2,4
HISTSCI 209,2679,127097,0,1,0,1,6
HISTSCI 261,2694,108933,0,0,0,1,2
HISTSCI 272,12483,156326,0,0,0,2,2
HISTSCI 285,2700,122718,0,0,0,0,3
HISTSCI 292,2705,127069,0,0,1,2,4
HISTSCI 295V,13106,160707,0,0,0,2,3
HISTSCI 310HFA,2712,125363,0,0,0,2,3
HISTSCI 99A,2638,118977,0,0,1,6,7
HEB 1200,13271,160614,0,0,0,2,3
HEB 1290,13406,159565,0,0,2,5,1
HEB 1312,2720,122589,0,0,0,3,9
HEB 1321,13095,160432,0,1,1,2,3
HEB 1335,2725,126512,0,0,0,0,6
HEB 1351,12487,124949,0,0,0,1,2
HEB 1355,13218,121996,0,0,2,6,17
HEB 1390,13402,160738,6,2,2,9,3
HEB 1413,13039,160458,0,0,1,2,5
HEB 1418,2735,110741,1,0,0,1,0
HEB 1421,2738,125032,0,0,0,1,1
HEB 1463,2742,132169,0,0,0,1,3
HEB 1480,12488,156174,0,0,2,1,3
HEB 1540,2748,108665,0,0,0,1,8
HEB 1562,13273,160455,0,1,0,7,6
HEB 3200,2757,126919,0,0,0,2,1
HUMAN 10A,12493,110440,1,2,5,24,38
HUMAN 11B,11008,109855,1,1,2,5,5
HUMAN 53,13065,160423,0,1,0,2,3
HUMAN 54,13014,160422,0,0,0,1,5
LIFESCI 1A,2766,121189,7,23,124,168,72
LIFESCI 2,2768,123674,3,11,22,41,27
LIFESCI 50A,13142,159706,0,3,1,7,9
LING 101,2781,110785,0,1,9,10,7
LING 102,2782,121089,0,0,2,6,1
LING 105,2784,111954,0,0,0,3,4
LING 112,2788,114153,0,0,1,2,2
LING 116,2791,122515,0,1,0,2,4
LING 130,2795,128097,0,0,1,0,3
LING 149,13279,159718,0,0,0,3,1
LING 200,2809,125242,3,0,4,5,0
LING 207R,2813,128096,0,0,0,1,5
LING 250,2824,123710,0,0,3,0,1
MATH 114,2853,123227,0,1,4,4,1
MATH 116,2855,118302,0,0,1,9,3
MATH 121,2858,120228,0,1,0,0,6
MATH 122,2859,122603,1,2,15,40,26
MATH 124,2861,111533,0,0,2,2,5
MATH 131,2864,111458,0,0,9,15,12
MATH 136,2866,111133,0,0,2,3,6
MATH 142,13044,159623,0,0,1,2,3
MATH 152,2871,116191,0,0,1,4,8
MATH 153,2872,119502,0,1,3,20,12
MATH 18,2834,125396,0,1,4,7,11
MATH 212A,2876,116137,0,0,2,1,4
MATH 213A,2878,110880,0,0,1,3,7
MATH 221,2880,123232,0,0,0,2,3
MATH 223A,2882,123239,0,0,1,5,7
MATH 230A,2886,113369,0,0,1,4,7
MATH 231A,2888,123243,0,0,2,1,12
MATH 232A,2890,123441,0,0,2,3,2
MATH 23A,2839,111695,3,6,14,18,8
MATH 254,13022,159621,0,0,1,0,1
MATH 256,13060,159624,0,0,0,0,1
MATH 25A,2841,110808,0,0,4,8,27
MATH 276,13282,159628,0,0,0,0,2
MATH 277,13030,159626,0,0,0,0,1
MATH 282,13117,159634,0,0,0,2,4
MATH 289,13306,159661,0,0,0,0,1
MATH 55A,2843,113627,0,0,5,4,2
MATH MA,2830,111161,2,7,22,29,20
BBS 230,2938,108994,1,1,5,25,6
BBS 301,2939,127207,0,2,1,2,3
BBS 330,12517,156089,1,12,7,13,2
BCMP 200,2942,116477,0,5,13,14,1
BCMP 218,2945,122596,0,0,1,1,3
BCMP 230,2947,114740,0,1,2,1,2
BCMP 308QC,2955,108999,0,0,1,2,5
CELLBIO 226,3015,121707,0,0,0,0,1
CELLBIO 306QC,3022,107400,0,0,0,0,2
CELLBIO 310QC,10617,109381,0,0,1,5,1
CELLBIO 313QC,13247,160762,0,0,0,2,0
GENETIC 201,3098,113752,0,1,10,19,16
HBTM 201,3452,143057,0,0,0,1,1
HBTM 235,11024,109394,1,0,2,6,5
IMMUN 201,3214,148547,0,3,2,6,4
MED-SCI 300QC,3304,127507,15,22,26,8,1
MED-SCI 302QC,3306,109073,4,2,4,6,2
MICROBI 214,12520,156454,0,0,0,3,2
NEUROBIO 230,3353,107755,0,1,1,1,2
NEUROBIO 306QC,3365,107877,0,1,3,4,4
SHBT 200,3455,108212,1,4,1,0,0
SHBT 201,3456,108213,0,0,0,0,6
SHBT 206,3451,111258,0,0,1,2,1
VIROLOGY 200,3470,116413,0,0,3,4,2
VIROLOGY 202,3472,117649,0,0,0,1,5
MBB 980A,3523,124113,0,1,1,5,2
MBB 980E,3521,128214,0,2,2,3,0
MBB 980L,13356,160758,0,0,2,3,11
MCB 101,12525,156009,0,0,2,1,4
MCB 115,3538,114789,0,1,5,2,4
MCB 129,3542,124817,0,0,4,12,12
MCB 142,3545,122803,0,0,0,2,5
MCB 169,3557,111720,0,0,2,18,31
MCB 176,3559,112742,0,0,0,0,1
MCB 186,3562,112001,0,0,0,0,3
MCB 290A,3573,127009,0,0,3,5,7
MCB 291,3574,124899,0,2,7,5,1
MCB 292,3575,124900,0,0,0,2,10
MCB 293,3576,124901,0,2,7,8,2
MCB 294,3571,122422,0,0,0,2,3
MCB 354,13025,160493,0,1,0,4,3
MCB 60,12522,110424,7,15,33,45,32
MCB 63,12523,110450,2,3,10,10,6
MCB 80,3532,117711,7,26,44,28,21
MCB 81,13303,159708,0,0,2,4,9
MCB 99A,3534,122530,0,0,1,4,5
MUSIC 105R,3627,107426,0,0,0,0,6
MUSIC 10A,11321,110112,1,0,6,21,17
MUSIC 127R,3630,126275,0,0,0,1,3
MUSIC 12A,11322,110113,0,0,1,2,5
MUSIC 142R,13734,160642,0,0,3,5,5
MUSIC 14A,11323,110114,0,0,0,1,14
MUSIC 155,3637,121992,0,1,0,4,2
MUSIC 15A,11324,110115,0,0,0,3,17
MUSIC 160R,3642,119811,0,0,0,2,7
MUSIC 16A,11325,110128,0,0,0,4,9
MUSIC 181R,3647,108419,0,0,1,0,4
MUSIC 189RS,12532,156503,0,0,0,3,2
MUSIC 191R,3656,111726,0,0,0,0,3
MUSIC 214R,12941,140824,0,0,0,2,2
MUSIC 221R,3686,124044,0,0,0,6,1
MUSIC 230RS,11044,110077,0,0,0,2,1
MUSIC 250HFA,3690,125863,0,0,0,0,3
MUSIC 264R,3694,111123,0,0,0,0,9
MUSIC 280R,12536,156365,0,0,0,1,2
MUSIC 296,13278,160568,0,0,0,0,2
MUSIC 4,3615,111353,0,0,2,1,7
MUSIC 51A,3617,125212,0,1,2,3,38
MUSIC 97B,3621,125867,1,0,2,4,5
MUSIC BHFA,3610,112235,4,2,1,0,1
AKKAD AA,3706,114320,0,1,0,0,1
ANE 103,11046,110014,1,1,5,11,28
ANE 117,11953,156358,0,0,1,1,1
ANE 222,3731,144784,0,0,0,0,3
ARABIC 130A,3741,114034,0,0,2,2,2
ARABIC 131A,3743,121346,0,0,0,4,17
ARABIC 241AR,3754,112869,1,4,3,1,2
ARABIC 242AR,3757,108971,0,0,0,1,2
ARABIC 248R,13171,137756,0,0,0,0,3
ARABIC 251R,12542,156121,0,0,0,1,5
ARABIC AA,3738,116746,0,4,4,23,14
ARABIC BA,3739,109425,0,1,4,15,5
HEBREW 243,13293,160490,1,0,2,1,0
ISLAMCIV 178,5111,111918,1,1,3,6,5
MOD-HEB 120A,3836,110947,0,0,0,1,6
MOD-HEB BA,3835,114218,0,0,2,2,5
MODMDEST 200A,3852,117327,0,0,1,5,1
PERSIAN 130AR,11064,109546,0,0,1,2,2
PERSIAN 155,13138,159759,0,0,0,1,2
PERSIAN 251,13339,159760,0,0,0,0,2
PERSIAN AA,3862,123051,0,0,2,2,3
TURKISH 120A,3889,113576,0,0,2,2,1
TURKISH 150A,3897,126430,0,0,0,2,2
