number,course_id,cat_num,1s,2s,3s,4s,5s
HEB 1321,13095,160432,1,4,0,1,0
HEB 1335,2725,126512,0,4,2,0,0
HEB 1351,12487,124949,0,3,0,0,0
HEB 1355,13218,121996,2,19,2,0,0
HEB 1390,13402,160738,1,14,5,0,1
HEB 1413,13039,160458,0,7,0,0,0
HEB 1418,2735,110741,0,2,0,0,0
HEB 1421,2738,125032,0,2,0,0,0
HEB 1463,2742,132169,0,4,0,0,0
HEB 1480,12488,156174,0,5,1,0,0
HEB 1540,2748,108665,1,6,0,0,0
HEB 1562,13273,160455,5,8,0,0,0
HEB 3200,2757,126919,0,2,0,0,0
HUMAN 10A,12493,110440,0,21,30,9,6
HUMAN 11B,11008,109855,0,9,3,0,2
HUMAN 53,13065,160423,0,4,1,0,1
HUMAN 54,13014,160422,0,2,4,0,0
LIFESCI 1A,2766,121189,15,223,112,10,7
LIFESCI 2,2768,123674,2,34,43,8,12
LIFESCI 50A,13142,159706,0,1,5,0,13
LING 101,2781,110785,3,22,1,0,0
LING 102,2782,121089,0,8,0,0,0
LING 105,2784,111954,0,5,1,0,0
LING 112,2788,114153,0,1,3,1,0
LING 116,2791,122515,0,3,2,1,0
LING 130,2795,128097,0,1,0,0,0
LING 149,13279,159718,1,2,0,0,0
LING 200,2809,125242,3,7,1,0,0
LING 207R,2813,128096,0,2,2,0,0
LING 250,2824,123710,0,2,1,0,1
MATH 114,2853,123227,0,0,7,2,1
MATH 116,2855,118302,0,1,4,2,5
MATH 121,2858,120228,0,4,1,0,0
MATH 122,2859,122603,0,11,43,12,14
MATH 124,2861,111533,0,2,4,0,2
MATH 131,2864,111458,0,14,18,0,2
MATH 136,2866,111133,0,2,7,1,0
MATH 142,13044,159623,0,2,4,0,0
MATH 152,2871,116191,0,11,2,0,0
MATH 153,2872,119502,1,22,10,0,0
MATH 18,2834,125396,0,9,11,2,1
MATH 212A,2876,116137,0,6,0,0,0
MATH 213A,2878,110880,0,3,8,0,0
MATH 221,2880,123232,0,2,1,1,1
MATH 223A,2882,123239,2,8,2,0,0
MATH 230A,2886,113369,0,2,4,3,2
MATH 231A,2888,123243,0,3,9,0,3
MATH 232A,2890,123441,0,2,2,1,1
MATH 23A,2839,111695,0,5,28,7,8
MATH 254,13022,159621,0,1,1,0,0
MATH 25A,2841,110808,0,1,9,2,26
MATH 276,13282,159628,0,2,1,0,0
MATH 282,13117,159634,1,0,1,2,0
MATH 55A,2843,113627,0,0,0,0,11
MATH MA,2830,111161,0,35,27,5,6
BBS 230,2938,108994,2,21,6,1,6
BBS 301,2939,127207,3,3,0,0,0
BBS 330,12517,156089,2,18,9,0,0
BCMP 200,2942,116477,0,21,8,1,0
BCMP 218,2945,122596,0,5,0,0,0
BCMP 230,2947,114740,3,3,0,0,0
BCMP 308QC,2955,108999,3,4,1,0,0
CELLBIO 226,3015,121707,0,1,0,0,0
CELLBIO 306QC,3022,107400,2,0,0,0,0
CELLBIO 310QC,10617,109381,2,4,1,0,0
CELLBIO 313QC,13247,160762,1,1,0,0,0
GENETIC 201,3098,113752,0,24,10,2,6
HBTM 201,3452,143057,0,2,0,0,0
HBTM 235,11024,109394,2,8,2,0,0
IMMUN 201,3214,148547,0,9,3,0,0
MED-SCI 300QC,3304,127507,37,1,0,0,0
MED-SCI 302QC,3306,109073,11,1,0,0,0
MICROBI 214,12520,156454,0,3,2,0,0
NEUROBIO 230,3353,107755,2,2,1,0,0
NEUROBIO 306QC,3365,107877,1,2,3,0,2
SHBT 200,3455,108212,0,0,2,1,3
SHBT 201,3456,108213,0,1,1,2,0
SHBT 206,3451,111258,1,2,0,0,0
VIROLOGY 200,3470,116413,0,7,0,1,1
VIROLOGY 202,3472,117649,0,1,1,2,1
MBB 980A,3523,124113,0,6,2,0,0
MBB 980E,3521,128214,4,3,0,0,0
MBB 980L,13356,160758,12,3,0,0,0
MCB 101,12525,156009,0,2,4,0,1
MCB 115,3538,114789,0,2,5,2,3
MCB 129,3542,124817,2,22,2,0,0
MCB 142,3545,122803,2,5,0,0,0
MCB 169,3557,111720,10,31,5,1,2
MCB 176,3559,112742,1,0,0,0,0
MCB 186,3562,112001,0,3,0,0,0
MCB 290A,3573,127009,3,1,1,0,1
MCB 291,3574,124899,0,9,4,0,0
MCB 292,3575,124900,1,8,2,1,0
MCB 293,3576,124901,0,3,3,2,9
MCB 294,3571,122422,2,2,0,0,0
MCB 354,13025,160493,1,0,0,0,0
MCB 60,12522,110424,2,66,46,7,11
MCB 63,12523,110450,0,18,9,0,2
MCB 80,3532,117711,16,91,15,1,1
MCB 81,13303,159708,0,9,4,0,1
MCB 99A,3534,122530,0,1,2,0,5
MUSIC 105R,3627,107426,4,1,0,0,0
MUSIC 10A,11321,110112,19,13,3,0,1
MUSIC 127R,3630,126275,0,3,0,0,0
MUSIC 12A,11322,110113,3,1,1,0,0
MUSIC 142R,13734,160642,6,6,0,0,0
MUSIC 14A,11323,110114,6,1,2,0,0
MUSIC 155,3637,121992,1,5,0,1,0
MUSIC 15A,11324,110115,7,5,1,0,0
MUSIC 160R,3642,119811,2,5,1,0,0
MUSIC 16A,11325,110128,4,4,0,0,0
MUSIC 181R,3647,108419,0,4,1,0,0
MUSIC 189RS,12532,156503,4,1,0,0,0
MUSIC 191R,3656,111726,0,3,0,0,0
MUSIC 214R,12941,140824,0,2,1,0,0
MUSIC 221R,3686,124044,0,6,1,0,0
MUSIC 230RS,11044,110077,0,2,1,0,0
MUSIC 250HFA,3690,125863,2,0,0,0,0
MUSIC 264R,3694,111123,0,5,4,0,0
MUSIC 280R,12536,156365,0,0,1,1,1
MUSIC 296,13278,160568,0,2,0,0,0
MUSIC 4,3615,111353,0,7,3,0,0
MUSIC 51A,3617,125212,4,33,7,0,0
MUSIC 97B,3621,125867,1,6,5,0,0
MUSIC BHFA,3610,112235,6,1,0,0,0
AKKAD AA,3706,114320,1,0,0,1,0
ANE 103,11046,110014,9,30,4,0,0
ANE 117,11953,156358,1,2,0,0,0
ANE 222,3731,144784,0,0,2,0,1
ARABIC 130A,3741,114034,2,2,1,0,0
ARABIC 131A,3743,121346,1,4,7,2,4
ARABIC 241AR,3754,112869,0,1,5,3,0
ARABIC 242AR,3757,108971,2,1,0,0,0
ARABIC 248R,13171,137756,0,2,0,0,0
ARABIC 251R,12542,156121,0,4,2,0,0
ARABIC AA,3738,116746,0,10,18,4,10
ARABIC BA,3739,109425,0,6,14,2,3
HEBREW 243,13293,160490,0,3,0,0,0
ISLAMCIV 178,5111,111918,1,9,5,0,1
MOD-HEB 120A,3836,110947,2,4,0,0,0
MOD-HEB BA,3835,114218,0,3,5,0,1
MODMDEST 200A,3852,117327,2,5,0,0,0
PERSIAN 130AR,11064,109546,0,1,2,1,0
PERSIAN 155,13138,159759,0,0,1,0,1
PERSIAN 251,13339,159760,1,1,0,0,0
PERSIAN AA,3862,123051,0,3,1,0,1
TURKISH 120A,3889,113576,0,1,2,1,1
TURKISH 150A,3897,126430,0,1,1,0,0
NEUROBIO 101A,3908,113003,2,5,0,0,0
NEUROBIO 104A,11069,109592,0,7,0,0,0
NEUROBIO 105A,12561,156051,0,7,4,0,0
OEB 10,3924,144594,12,35,6,0,0
OEB 101,12858,156751,7,15,4,0,0
OEB 105,3938,145407,1,4,0,0,0
OEB 106,3939,148122,3,5,1,1,0
OEB 107,3940,131242,2,1,1,0,0
OEB 114,3942,142192,7,3,0,0,0
OEB 119,3946,145140,2,4,1,0,0
OEB 155R,3958,142688,0,0,5,0,0
OEB 181,3964,142844,1,2,1,0,0
OEB 210,3972,130327,0,3,2,0,0
OEB 212R,3973,131261,0,1,1,0,1
OEB 217,13328,160459,2,1,1,0,0
OEB 252,3985,131583,0,11,2,0,1
OEB 50,3925,130236,2,15,2,0,0
OEB 59,3933,143445,7,6,0,0,0
PHIL 105,13333,159685,0,5,1,0,0
PHIL 13,12564,156555,5,16,0,0,0
PHIL 137,4052,122336,0,9,2,0,0
PHIL 140,12990,111424,0,7,9,1,2
PHIL 156,4059,113339,4,15,2,0,0
PHIL 174A,13295,159744,3,11,2,0,0
PHIL 179,4067,124577,7,37,4,0,0
PHIL 187A,13340,159689,1,4,1,0,0
PHIL 192,13088,159688,2,8,0,0,1
PHIL 21,13349,159749,0,5,0,0,0
PHIL 243,12573,156127,0,2,2,0,0
PHIL 277,4073,113481,0,2,3,1,0
PHIL 3,4038,111175,6,32,16,0,1
PHIL 300AA,4075,116505,0,2,0,0,0
PHIL 34,11076,109600,2,12,2,0,0
PHYSCI 2,4087,122575,4,72,66,8,8
PHYSICS 125,4099,120167,1,2,1,0,0
PHYSICS 141,4103,121885,0,3,1,0,0
PHYSICS 145,4106,117719,0,3,3,0,0
PHYSICS 151,4107,111231,0,3,5,0,0
PHYSICS 16,4094,111197,0,0,9,7,8
PHYSICS 195,4114,112107,0,2,5,0,0
PHYSICS 210,4115,114266,0,0,8,2,14
PHYSICS 251A,4122,111314,1,9,12,2,9
PHYSICS 253A,4124,122930,0,2,3,1,15
PHYSICS 253CR,4126,118459,0,1,1,0,1
PHYSICS 262,4127,110526,0,4,14,2,13
PHYSICS 268AR,4128,122818,0,2,4,0,2
PHYSICS 285B,4135,118509,0,0,8,5,14
PHYSICS 287C,13119,160571,0,0,2,0,6
PHYSICS 95,4097,111967,1,7,0,0,0
PSY 1005,4248,126556,14,27,1,0,0
PSY 1052,4251,126620,7,7,0,0,0
PSY 1055,13015,160695,2,8,3,0,0
PSY 1201,4253,122224,15,29,7,0,0
PSY 1304,4255,116622,2,10,2,0,0
PSY 1305,12589,156054,23,11,0,0,0
PSY 1355,11094,110064,3,8,0,0,0
PSY 14,4230,122208,4,22,1,0,0
PSY 1504,12592,156580,0,5,0,0,0
PSY 1506,13224,160683,8,5,2,0,0
PSY 1553,12787,156639,2,7,1,0,0
PSY 1555,13168,126848,0,3,0,0,0
PSY 1562,13331,160690,1,8,2,0,0
PSY 18,4232,123973,113,85,8,1,0
PSY 1852,11381,110203,1,14,0,0,0
PSY 1861,4292,116095,5,17,1,0,0
PSY 1950,4298,121738,3,13,3,0,1
PSY 2010,4300,118790,1,5,0,0,0
PSY 2152,13270,160731,0,3,0,0,1
PSY 2430,4323,119217,1,2,0,0,0
PSY 2500,4334,115578,0,3,7,0,0
PSY 2650,4342,115060,0,3,1,0,0
PSY 2652,4344,108989,0,1,0,0,0
PSY 2670A,4347,131189,3,9,0,0,0
PSY 3800,4368,118008,1,0,0,0,0
PSY 980F,4237,107432,0,1,2,0,0
PSY 980H,12584,156039,1,6,2,0,0
PSY 980P,11327,110110,3,11,1,0,0
PSY 980U,12587,156563,1,7,0,0,0
PSY 980V,13330,119716,3,6,0,0,0
RELIGION 1021,13310,159691,0,1,1,0,0
RELIGION 1040,12139,126792,0,0,0,1,0
RELIGION 1080,13005,156079,1,1,2,0,0
RELIGION 111,13920,160969,1,8,1,0,0
RELIGION 112A,12939,115684,0,4,0,0,0
RELIGION 1401,5056,125000,0,2,0,0,0
RELIGION 1425,5064,108182,0,1,0,0,0
RELIGION 1444,12700,156521,1,2,0,0,0
RELIGION 1462,12993,156258,0,0,2,0,0
RELIGION 1844,11253,109864,0,0,2,0,0
RELIGION 1915,11255,109924,0,4,2,0,0
RELIGION 1920,11256,109925,3,1,0,0,0
RELIGION 2574,12711,156032,0,1,1,0,0
RELIGION 441,13058,159784,0,3,0,0,0
RELIGION 49,13371,159690,0,4,1,0,0
RELIGION 51,13307,159755,0,5,1,0,0
RELIGION 58,13040,159758,0,2,2,0,0
RELIGION 74,13028,159733,1,4,0,0,0
RELIGION 99A,5033,118745,0,0,2,0,0
FRENCH 140,13021,160567,0,4,0,0,0
FRENCH 143,11383,127874,1,7,2,0,0
FRENCH 176,13006,160718,0,6,0,0,0
FRENCH 189,12798,156647,0,4,2,0,1
FRENCH 213,4406,115898,0,6,2,0,0
FRENCH 61C,5327,109320,0,9,0,0,0
FRENCH 61G,12600,156537,4,10,0,0,0
FRENCH 70B,4389,119121,0,6,4,1,0
ITAL 117,13314,160610,1,5,0,0,0
ROM-STD 101,4466,108727,1,3,0,0,0
ROM-STD 201,4469,118221,0,10,5,1,0
SPANSH 110,4496,125060,2,7,0,0,1
SPANSH 160,13326,160619,0,5,4,0,1
SPANSH 245,13313,160620,0,2,0,0,0
SPANSH 264,13345,160621,0,0,2,1,0
SPANSH 49H,11126,109820,0,5,0,0,0
SPANSH 70C,4486,119441,0,9,4,0,0
SPANSH 90N,4490,126952,0,7,3,0,0
RSRA 298A,4514,108816,2,4,0,0,0
CZCH AA,4523,111301,1,1,0,0,0
CZCH BA,13087,121469,0,5,0,0,0
PLSH AA,4528,123076,0,2,0,0,0
PLSH BA,4530,124971,0,2,0,0,0
RUSS 101,4541,120717,0,4,2,0,0
RUSS 102R,4542,112835,0,2,1,0,0
RUSS 113,4546,127533,0,5,1,0,0
RUSS AA,4518,122907,0,9,5,1,3
RUSS AH,4520,114640,0,3,3,0,0
RUSS ATA,5328,109273,0,1,1,0,0
RUSS BA,4521,112823,0,8,2,0,0
SLAVIC 155,4561,119711,0,3,5,2,1
SLAVIC 167,12824,156680,0,3,1,0,0
SLAVIC 198,13128,160013,0,4,4,0,0
SLAVIC 241,13368,159557,0,3,2,0,0
SLAVIC 299,4589,122854,0,3,0,0,0
SLAVIC 98A,4538,110924,1,1,0,0,0
UKRA AA,4533,116414,0,1,0,0,0
SOC-STD 10A,4595,115470,1,32,30,10,8
SOC-STD 68AB,13322,159822,0,0,5,0,0
SOC-STD 68EC,13059,159823,0,6,2,0,0
SOC-STD 98EO,11152,116288,0,4,1,0,0
SOC-STD 98JL,4603,123874,0,3,0,0,0
SOC-STD 98LF,4606,125982,0,8,0,0,0
SOC-STD 98LH,4607,125984,0,5,4,0,0
SOC-STD 98MI,4611,127021,0,2,5,0,0
SOC-STD 98NA,12066,127818,0,2,0,0,1
SOC-STD 98NB,4612,127817,0,5,3,0,0
SOC-STD 98OK,13035,159815,0,6,1,0,1
SOC-STD 98OQ,13234,159816,0,5,1,0,0
SOC-STD 98OR,13068,159817,0,2,0,0,0
SOC-STD 98OS,13229,159818,0,3,0,0,0
SOC-STD 98OT,13100,159819,0,1,2,1,1
SOCIOL 115,11165,109705,9,27,2,0,0
SOCIOL 128,4653,117560,19,44,0,0,0
SOCIOL 133,13129,159926,0,2,5,0,0
SOCIOL 139,12632,156140,4,6,1,0,0
SOCIOL 146,13072,159901,8,24,3,0,0
SOCIOL 165,4673,122318,6,23,0,0,0
SOCIOL 170,4676,108274,2,17,3,0,0
SOCIOL 177,12640,156139,7,52,8,1,0
SOCIOL 202,4688,119985,1,5,3,0,0
SOCIOL 203,4689,112874,0,1,3,1,2
SOCIOL 204,4691,117877,0,1,2,0,6
SOCIOL 208,4694,117760,0,2,0,0,1
SOCIOL 23,13077,159779,1,5,5,0,0
SOCIOL 243,4708,118601,0,1,1,0,0
SOCIOL 25,4628,113256,14,45,9,1,0
SOCIOL 255,4711,118858,0,3,7,2,3
SOCIOL 305,4721,111781,4,0,0,0,0
SOCIOL 310,4725,108137,1,3,1,0,2
SOCIOL 98GC,11161,109842,1,3,2,0,1
SOCIOL 98TA,13078,160224,0,9,0,0,0
SOCIOL 98WB,4646,126244,0,4,1,0,0
HIND-URD 101A,4811,113639,2,7,5,0,0
HIND-URD 102A,4812,112079,2,3,3,1,1
HIND-URD 103AR,4813,116494,0,4,0,0,0
NEP 101A,4732,118665,0,2,0,0,0
SANSKRIT 101A,4748,123045,0,4,3,1,1
SANSKRIT 102AR,4750,114270,0,0,3,1,3
SANSKRIT 201AR,4756,117524,1,1,3,0,0
SAS 130,13003,160720,0,3,2,0,0
SAS 179,13348,160761,1,1,0,0,0
SAS 193,12649,156558,0,3,1,0,0
SAS 230,12955,160722,0,4,1,0,0
SAS 99RA,4767,107381,0,1,0,0,0
TAM 102A,4780,127493,0,0,3,0,0
THI 102A,4786,124031,0,1,0,0,0
THI 103AR,4788,121497,0,1,0,0,0
TIBET 101A,4792,113685,0,1,0,0,0
TIBET 102A,4794,116075,0,6,0,0,0
TIBET 106AR,4800,116077,0,1,1,0,0
TIBET 204,13930,160976,0,0,0,1,0
STAT 100,4827,113431,0,27,7,0,0
STAT 107,4830,127043,5,43,5,0,0
STAT 110,4831,110766,0,44,181,49,65
STAT 121,11175,110095,0,5,15,1,29
STAT 131,4835,117131,0,33,32,3,3
STAT 135,4836,121306,9,10,2,0,0
STAT 151,13055,160736,0,7,14,1,5
STAT 160,4840,112121,0,10,2,0,0
STAT 210,4843,111696,0,12,24,1,7
STAT 213,13054,159802,0,3,5,0,1
STAT 220,4847,118016,0,0,7,0,7
STAT 230,4850,119940,1,8,8,1,2
STAT 240,4853,123714,4,10,1,0,0
STAT 260,4857,126393,0,2,1,0,0
STAT 300HFRA,11504,110392,1,0,0,0,0
STAT 303HFA,4862,121311,2,3,0,0,0
STAT 366HFRA,4872,108851,0,4,1,0,0
SCRB 10,4875,125800,3,36,15,1,3
SCRB 130,4880,128040,0,16,4,0,0
SCRB 152,12881,156937,0,0,1,1,8
SCRB 175,4890,128041,10,21,5,0,0
SCRB 180,4892,125803,1,5,1,0,0
SCRB 182,13033,159693,8,8,1,0,0
SCRB 190,4894,122409,5,8,1,0,0
SCRB 192,4895,109112,3,13,1,0,0
SCRB 220,3102,114092,0,0,0,0,1
SCRB 230,12823,156679,9,9,1,0,0
SYSTBIO 200,4940,116238,0,6,4,0,1
SYSTBIO 204,4942,127916,0,6,1,0,1
SYSTBIO 212,4944,108839,2,3,1,0,0
TDM 105,641,118876,0,6,3,1,0
TDM 114,646,123901,6,5,1,0,0
TDM 115,647,119020,1,7,2,0,0
TDM 116,648,117460,7,6,1,0,0
TDM 119,651,118497,7,7,0,0,0
TDM 129DA,13281,160649,0,6,1,1,0
TDM 129DB,13063,159989,5,5,0,0,0
TDM 130R,653,123080,2,5,0,0,0
TDM 150,11460,110319,2,1,0,0,0
VES 107,5189,122679,3,7,0,0,0
VES 108,5190,108657,5,13,1,1,0
VES 11A,13342,159761,0,2,7,0,1
VES 150A,5204,114116,0,3,2,0,1
VES 151BR,5206,113447,0,0,2,0,0
VES 158BR,11278,110043,0,0,0,2,0
VES 15AR,5144,121758,1,2,5,0,0
VES 164,13308,160185,0,6,2,0,0
VES 166,5221,117143,1,2,1,0,0
VES 19,5146,128275,0,0,4,2,1
VES 196H,13097,160232,0,1,0,0,0
VES 198,12198,126500,0,3,0,2,0
VES 24,5149,127177,1,5,2,3,0
VES 241,11287,110046,0,1,4,2,1
VES 271,5243,122080,0,4,4,0,0
VES 33,13041,160208,0,2,1,0,0
VES 35,13092,160210,1,0,0,0,0
VES 41BR,5156,122193,0,2,1,0,0
VES 50A,5158,114351,0,2,4,1,0
VES 60X,5168,127469,1,0,3,1,2
VES 67R,13029,159777,0,5,2,0,0
VES 72,5177,118669,3,11,4,0,0
VES 73,5235,117631,4,8,0,0,0
VES 80,5178,123380,0,5,0,0,1
WOMGEN 1200SH,12969,108482,4,15,5,1,0
WOMGEN 1218,13250,159884,1,8,2,0,0
WOMGEN 1225,13241,159887,3,19,3,2,0
WOMGEN 1237,11186,109800,1,22,8,0,1
WOMGEN 1253,12666,156157,0,11,2,0,0
WOMGEN 1258,4921,127756,3,23,3,0,0
WOMGEN 1271,12668,156221,1,5,2,0,0
WOMGEN 1424,4930,108549,0,9,0,0,0
WOMGEN 91R,4902,117918,1,7,0,0,0
WOMGEN 98F,11180,109933,0,1,0,0,0
AFRAMER 105X,12202,156327,0,7,0,0,0
AFRAMER 111,39,126698,1,2,2,0,0
AFRAMER 117Y,12203,110493,31,14,0,0,0
AFRAMER 118,43,144199,1,9,0,0,0
AFRAMER 123X,12205,156254,1,22,4,1,0
AFRAMER 131,47,111780,2,6,0,0,0
AFRAMER 132X,13070,160417,0,6,6,1,1
AFRAMER 134,13049,160416,1,4,2,0,0
AFRAMER 134X,11433,110293,1,5,2,0,0
AFRAMER 16,4,125925,0,7,4,1,1
AFRAMER 180X,70,127784,0,1,2,0,0
AFRAMER 198X,12210,110497,0,5,2,0,0
AFRAMER 20,5,118883,12,29,1,0,0
AFRAMER 209A,81,108680,6,6,1,0,0
AFRAMER 90R.A,7,126300,1,1,0,0,0
AFRAMER 90R.A1,10628,109427,3,2,0,0,0
AFRAMER 90R.A2,11414,110272,0,1,0,0,0
AFRAMER 90R.A5,12857,156750,2,1,0,0,0
AFRAMER 90R.C,9,126302,1,0,0,0,0
AFRAMER 90R.D,10,126303,0,1,0,0,0
AFRAMER 90R.G,12,126306,0,5,1,0,0
AFRAMER 90R.H,13,126307,0,1,0,0,0
AFRAMER 90R.I,14,126308,7,2,0,0,0
AFRAMER 90R.K,16,126310,0,1,0,0,0
AFRAMER 90R.N,11417,126313,0,1,0,0,0
AFRAMER 90R.O,18,126314,0,1,0,0,0
AFRAMER 90R.Q,20,126316,7,7,1,0,0
AFRAMER 90R.V,24,127934,0,1,0,0,0
AFRAMER 90R.Z,5268,109290,1,0,0,0,0
SWAHILI 101AR,98,119820,0,1,0,0,0
SWAHILI AA,96,119819,2,12,1,0,0
SWAHILI BA,97,144184,0,3,0,0,0
TWI 101AR,102,120948,0,0,1,0,0
TWI AA,100,120944,1,3,0,0,0
TWI BA,101,120947,2,0,0,0,0
YORUBA 101AR,106,120954,0,2,0,0,0
YORUBA AA,104,120952,2,1,1,0,0
YORUBA BA,105,120953,2,0,0,0,0
AMSTDIES 201,2540,118017,0,3,1,0,2
ANTHRO 1010,120,112378,12,30,4,0,0
ANTHRO 1040,12957,109581,0,0,4,0,0
ANTHRO 1095,130,113901,21,11,0,0,0
ANTHRO 1401,13019,160434,4,12,3,0,0
ANTHRO 1600,149,123339,5,9,0,0,0
ANTHRO 1610,150,119379,0,11,2,0,0
ANTHRO 1645,13216,120570,3,6,3,0,0
ANTHRO 1654,13268,160442,0,3,1,0,0
ANTHRO 1732,207,108860,0,6,3,0,0
ANTHRO 1836BR,174,122149,0,0,0,0,1
ANTHRO 1951,13274,160410,0,8,0,0,0
ANTHRO 2070A,191,120489,0,0,1,3,1
ANTHRO 2211,13903,160955,0,3,2,0,0
ANTHRO 2250B,200,125735,0,1,0,0,0
ANTHRO 2650A,212,110977,0,2,4,0,2
ANTHRO 2670,13258,160450,0,4,2,1,0
ANTHRO 2676,10665,110034,0,2,1,1,0
ANTHRO 2682,10621,109413,0,2,2,0,0
ANTHRO 2690,11535,122439,0,4,2,0,0
ANTHRO 2704,219,119983,0,1,0,1,0
ANTHRO 2712,221,127134,1,4,0,0,0
ANTHRO 2722,222,108976,0,0,2,0,0
ANTHRO 98XA,114,112093,0,1,0,0,0
ANTHRO 98ZA,116,113972,0,5,9,0,0
ANTHRO 99ZA,119,123458,0,2,5,1,0
APCOMP 290R,13016,160444,1,5,5,0,1
APCOMP 298R,5283,109339,5,6,0,0,0
APMTH 101,1116,132127,0,4,7,1,2
APMTH 104,1117,122094,0,12,5,0,0
APMTH 115,1122,118021,3,19,3,1,0
APMTH 121,1124,123662,0,5,33,8,8
APMTH 140R,10724,110063,6,4,0,0,0
APMTH 203,12274,156203,0,3,5,3,2
APMTH 205,1128,110684,0,3,8,0,6
APMTH 21A,1111,118408,0,59,63,3,8
APMTH 254,13283,160447,0,0,5,0,0
APPHY 195,1149,131331,0,2,3,0,2
APPHY 218,1152,121594,0,4,0,0,0
APPHY 225,1153,121403,0,2,2,0,4
APPHY 282,1156,142998,0,0,0,0,4
APPHY 50A,1147,108880,0,31,27,2,2
ASTRON 17,263,125884,3,20,2,2,0
ASTRON 2,261,111305,0,6,1,0,0
ASTRON 200,271,124966,0,4,5,2,1
ASTRON 202A,278,118139,0,5,8,0,0
ASTRON 215HFA,10670,109579,0,4,0,0,0
ASTRON 218,280,112022,0,0,3,0,2
ASTRON 300,284,122728,0,0,0,0,1
ASTRON 98,265,112487,0,1,5,3,2
ASTRON 99A,266,116041,0,1,0,0,1
BPH 301,300,110521,3,1,0,0,0
BPH 309QC,307,127755,1,6,0,0,0
BPH 310QC,308,127931,0,3,2,0,0
BE 110,1217,150189,0,0,5,3,19
BE 121,1218,119067,0,0,3,0,1
BIOPHYS 170,328,121318,4,2,1,0,0
BIOSTAT 230,409,119844,0,2,1,1,4
BIOSTAT 232,411,119846,0,3,3,1,2
BIOSTAT 235,413,119848,0,2,10,2,4
BIOSTAT 267,13238,160643,3,1,0,0,0
BIOSTAT 273,13105,160712,0,1,1,1,0
CELTIC 103,437,126774,3,11,0,0,0
CELTIC 109,439,127630,2,3,0,0,0
CELTIC 91R,435,110646,0,1,0,0,0
IRISH 132,453,119128,1,1,0,0,0
IRISH 200,457,123266,0,1,2,0,0
WELSH 128,463,113699,0,1,0,0,0
WELSH 226R,467,111956,0,2,0,0,0
CPB 91,476,122591,0,0,0,1,0
CPB 99A,477,122592,0,0,1,0,3
CHEM 100R,487,123022,3,4,0,0,1
CHEM 101,488,124554,1,24,6,0,2
CHEM 106,489,108840,0,1,4,0,0
CHEM 115,490,114209,0,0,1,0,8
CHEM 154,495,126035,0,4,4,0,1
CHEM 160,498,112976,0,14,10,1,1
CHEM 17,478,115137,1,68,98,21,27
CHEM 171,503,107702,0,19,5,1,0
CHEM 30,481,118925,0,1,18,8,31
CHEM 301HFA,515,124905,15,1,0,0,0
CHEM 60,483,114811,0,2,3,1,0
LPS A,540,123833,0,63,35,3,4
PHYSCI 10,542,107367,0,9,10,1,0
CLASARCH 149,13300,160357,2,1,0,0,0
CLASPHIL 224,13098,160456,0,1,0,0,0
CLASPHIL 232,13085,159803,0,0,1,0,0
CLASPHIL 245,13276,124914,0,2,1,0,0
CLASSIC 98,4971,126109,0,8,1,0,0
GREEK 110,4987,108094,0,0,1,0,0
GREEK 112A,4988,112288,0,0,1,0,0
GREEK 122,13335,160437,0,2,2,0,0
GREEK 134,4992,115238,1,5,0,0,0
GREEK AA,4978,110622,0,10,1,0,0
LATIN 106A,12130,156306,0,3,3,1,0
LATIN 110,12973,111470,0,6,2,0,0
LATIN 112A,5006,120352,0,0,1,2,1
LATIN 201,5013,117068,0,1,4,0,0
LATIN AA,4994,114176,1,20,5,0,0
LATIN BA,4998,111430,0,5,3,1,0
LATIN H,5002,135062,0,3,2,0,0
MEDLATIN 107,13101,160161,0,1,0,0,0
MODGRK 124,12974,112571,0,0,1,0,0
MODGRK AA,13139,159840,1,5,0,0,0
MODGRK AC,13398,160451,0,3,0,0,0
MODGRK BA,13069,159842,0,3,0,0,0
COMPLIT 103,588,128115,1,9,2,0,0
COMPLIT 119,13124,160668,1,5,1,0,0
COMPLIT 151,10684,110068,0,4,2,1,0
COMPLIT 157,619,112654,0,1,1,0,0
COMPLIT 274,626,128209,0,5,2,1,1
COMPLIT 277,574,117360,1,9,1,2,0
COMPLIT 288,579,124022,0,2,0,0,1
COMPLIT 299AR,583,111650,0,3,2,0,1
COMPSCI 105,1229,124568,3,21,2,0,1
COMPSCI 108,13327,160419,1,14,2,0,0
COMPSCI 121,1230,119064,1,27,69,12,14
COMPSCI 125,12277,156210,0,0,6,2,13
COMPSCI 134,13103,160409,2,21,21,5,2
COMPSCI 141,1232,113856,0,1,9,0,3
COMPSCI 144R,1234,112630,0,9,2,0,0
COMPSCI 153,1238,131493,0,4,8,3,2
COMPSCI 165,1241,119249,0,5,10,1,7
COMPSCI 175,1243,113410,0,3,6,0,2
COMPSCI 182,1246,110661,1,29,25,4,3
COMPSCI 205,1253,128104,1,10,17,3,21
COMPSCI 229R,1262,120237,0,0,3,0,5
COMPSCI 244R,1263,112631,0,2,0,0,0
COMPSCI 252R,1267,114807,0,5,6,0,0
COMPSCI 263,13013,160579,4,18,7,1,1
COMPSCI 281,1278,107677,0,2,25,10,38
COMPSCI 283,1279,113944,0,2,12,3,8
